Sample_ID,CentroidX,CentroidY,Mass,Width,Depth,Orientation0,Orientation1,Orientation2,Orientation3,Orientation4,Orientation5,Orientation6,Orientation7,Orientation8,Orientation9,Leaf weight,LeafArea,Leaf Hue,Class
654,112.6859668,199.3782773,0.263648195,220.0558036,387.4252593,0.20506521,0.174770815,0.13591589,0.096729737,0.073494041,0.051668395,0.057119505,0.060235813,0.06713011,0.078456803,0.05,9236.773647,61.37637209,E
655,135.8433102,154.8373187,0.324160508,266.8963241,373.2743326,0.155508368,0.164329926,0.152787704,0.122721556,0.065093621,0.058785473,0.057418215,0.062146096,0.068029561,0.070598032,0.03,7640.177351,57.89157939,E
656,150.2904392,198.4643413,0.385877964,265.8397213,440.25961,0.207693682,0.177760869,0.13838718,0.094802543,0.074673051,0.051617805,0.054302089,0.055166513,0.066367758,0.07901904,0.01,12430.41418,55.43201947,E
657,177.5815837,184.1420916,0.275898749,,415.7517088,0.249355392,0.185430424,0.111853281,0.075789459,0.059922906,0.048173788,0.051696723,0.061234693,0.072589968,0.083690153,0.03,9996.13277,66.92716427,E
658,150.0772835,207.7868879,0.291918807,219.2307585,395.224691,0.26764209,0.202939238,0.129837792,0.086129194,0.064590254,0.044933358,0.04838625,0.049411043,0.050821559,0.055253757,0.04,10147.66903,66.6665203,E
659,159.8657201,215.8585345,0.300486603,192.9581136,409.0191607,0.277685911,0.216711647,0.118509249,0.075169589,0.057640107,0.043497748,0.044632814,0.047471107,0.055309863,0.063478738,0.05,10459.77455,58.72073015,E
660,155.594371,229.4356417,0.29709539,234.3469093,479.9309908,0.244036459,0.184717616,0.136415321,0.08988392,0.06785044,0.051829633,0.053090592,0.055677104,0.056369461,0.060378012,0.01,,67.95416497,E
661,146.6889819,222.2543288,0.259889189,193.162994,405.0865354,0.200731941,0.204716815,0.160032859,0.094778757,0.065093621,0.045819686,0.047752106,0.053967436,0.060091008,0.06618788,0.05,7601.069049,71.21051752,E
662,114.9683595,199.1167618,0.264745321,221.982845,384.5400556,0.204969925,0.174832504,0.136061955,0.096781134,0.073313332,0.051773006,0.057040879,0.060133833,0.067025233,0.07836975,0.02,9269.801638,60.98013459,E
663,132.4092255,157.8845839,0.324603771,269.1704488,372.7285895,0.155309786,0.164085678,0.152708614,0.122561805,0.08862768,0.058762929,0.057210462,0.062137403,0.067961676,0.070554379,0.02,7564.782728,57.59429852,E
664,151.4501354,199.4451297,0.387406927,272.8000689,436.1622293,0.20770207,0.17784988,0.138478473,0.094820606,0.074666304,0.051649104,0.054297293,0.055013938,0.066700022,0.07916517,,12428.98561,55.29690484,E
665,181.0493653,184.6514361,0.27529,243.1456951,412.3134968,0.249456484,0.185567291,0.111944174,0.076048898,0.059850303,0.048286642,0.051544785,0.061186953,0.072853837,0.083619197,,9960.008861,66.87761089,E
666,152.5743754,207.6003808,0.29270154,224.2685557,393.3839843,0.26766801,0.202875484,0.129621166,0.086325217,0.064518343,,0.04836601,0.049571106,0.050798883,0.055458526,,10163.85495,66.60177993,E
667,158.9068366,214.5355341,0.299420942,192.697758,407.9273584,0.277723352,0.216821487,0.118544663,0.074986143,0.057638074,0.043539585,0.044352979,0.04738546,0.05514843,0.06347119,,10507.93473,58.52104963,E
668,152.2469531,226.2375354,0.299605337,229.5181273,475.3901957,0.243899381,0.184935492,0.136320941,0.090012123,0.067889665,0.051912556,0.052996007,0.055658254,0.056234806,0.060252076,,7451.139114,67.78916938,E
669,145.5823148,219.8085824,0.262378432,185.8748039,411.1217883,0.200556675,0.204752902,0.160086507,0.094636881,0.065336851,0.045874117,0.047917037,0.054227379,0.06037463,0.066284525,,7557.542735,71.14130098,E
670,113.2445406,198.8770368,0.267279314,216.5775275,384.4150097,0.204817221,0.174696371,0.136007526,0.096923839,0.07349399,0.051795041,0.05707171,0.05999814,0.066954557,0.07832609,,9271.301678,61.26504524,E
671,133.9216676,156.8703747,0.321423426,270.9532209,372.1674378,0.155141105,0.163946038,0.152841924,0.122629657,0.088828746,0.058797042,0.057177055,0.062128903,0.068209972,0.07058527,,7580.693145,57.89736469,E
672,151.8457209,195.5994411,0.385666885,275.4637589,441.255206,0.207463335,0.178156537,0.138469751,0.094749224,0.074889105,0.051988489,0.054386027,0.055007995,0.066378768,0.07918243,,12411.30563,55.48545144,E
673,180.8509136,187.5260215,0.281193447,237.9010977,412.5426351,0.249340963,0.185585227,0.111840082,0.075947356,0.059947388,0.047976496,0.051729082,0.061223396,0.072593395,0.083738128,,10037.50951,66.86056711,E
674,150.9379411,208.3061381,0.295113008,225.2861047,392.8420811,0.267747798,,0.129522981,0.086254256,0.06468006,0.044912373,0.048197419,0.049308571,0.050681952,0.055630096,,10172.62575,66.94439533,E
675,157.8285416,213.1122574,0.303296576,193.6888307,410.9846257,0.277526135,0.216783294,0.11862319,0.074986887,0.057799344,0.043505092,0.044470982,0.047323145,0.055384305,0.063505131,0.02,10458.29399,58.63537817,E
676,152.2678649,223.5012803,0.296474584,229.1737667,478.7356835,0.243942141,0.184777249,0.136141039,0.090100926,0.067875674,0.051768595,0.053340519,0.055960658,0.056116115,0.060313502,0.05,7464.38612,67.70520474,E
677,148.0625444,222.133868,0.259436729,189.9707239,407.342881,0.200999846,0.204670251,0.160199856,0.094721149,0.065136833,0.045906829,0.048049676,0.053939128,0.060519568,0.066433783,,7514.905431,71.14345343,E
678,110.7810249,196.7926159,0.264913336,221.430119,384.5725002,0.204850204,0.174474016,0.135916044,0.096963921,0.073303818,0.051955515,0.057160071,0.060226012,,0.078779932,,9214.733738,61.3781049,E
679,135.5675078,154.2813251,0.312299607,272.6876351,369.4731069,0.155260863,0.164079565,0.152862758,0.122614943,0.088394078,0.058778737,0.057338182,0.06209678,0.068014238,0.070568975,,7629.605769,57.87610593,E
680,154.7642716,197.7537008,0.381552779,267.432717,439.287396,0.207606096,0.177927989,0.138496252,0.094856062,0.074700055,0.051847812,0.054342097,0.055020605,0.066551062,0.079056046,,12366.61659,55.6211787,E
681,182.1694574,184.720757,0.276803473,240.5650869,410.581316,0.249299168,0.18545636,0.112161551,0.075840659,0.059737522,0.048099705,0.051768607,0.06118002,0.07259086,0.083701528,,10020.18732,66.7695395,E
682,152.2854552,207.0101571,0.293292396,220.4601168,388.9590975,0.26779769,0.202845713,0.129560191,0.086229,0.06463455,0.044786284,0.048419843,0.049379042,0.051149818,0.055408072,,10162.53449,66.85036421,E
683,159.0786024,216.1015076,0.304255927,198.5933102,410.2848968,0.277529994,0.216823824,0.118364777,0.075111224,0.057605475,0.043533985,0.044657723,0.04725514,0.055230594,0.063589889,0.02,10477.09225,58.45136432,E
684,153.269405,227.7619516,0.297040154,231.3036955,478.4170182,0.243853039,,0.136495471,0.090092217,0.067847377,0.05186033,0.052888343,0.05571177,0.056311409,0.060306422,0.03,7493.613931,67.2379602,E
685,143.9778474,222.2105694,0.260377527,193.1074694,407.5118571,0.200740108,0.204688539,0.160062101,0.094642532,0.0652653,0.045837676,0.04789655,0.053904877,0.060445552,0.066210739,0.03,7546.129831,70.94985621,E
686,114.2910641,198.569846,0.265001153,219.3081555,389.569704,0.204805228,0.174794187,0.135872966,0.096809869,0.07345631,0.051759262,0.056846835,0.059921916,0.066938152,0.078365554,0.01,9279.615356,61.04320735,E
687,131.5414268,155.7683338,0.318418417,265.1743366,371.1208887,0.155352399,0.164155249,0.152825015,0.122803043,0.088671611,0.058657394,0.057422201,0.062145461,0.068151336,0.070597541,0.02,7623.440715,57.98129915,E
688,150.1392354,198.6022691,0.387777923,274.1376635,443.9174397,0.207620129,0.177926487,0.138330598,0.094917069,0.074771311,0.051667011,0.054414288,0.055200681,0.066397082,0.078900232,0.04,12381.70083,55.19882208,E
689,176.5196625,183.5328132,0.273548587,236.2965927,407.9376337,0.249215663,0.185533321,0.11192423,0.075820789,0.059855066,0.048046707,0.051864973,0.061153018,0.072811728,0.083734179,0.01,9976.552048,67.17551223,E
690,150.7303145,203.3943782,0.29290895,218.7840591,391.073715,0.267673058,0.202685754,0.129735562,0.086109345,0.064572486,0.044796384,0.048242166,0.049445827,0.050866339,0.055419778,,10137.11874,66.63528988,E
691,161.4221796,210.6830708,0.305545424,194.1331691,412.1352753,0.277575005,0.216713111,0.118570976,0.075212302,0.057823771,0.043360685,0.044533614,0.047353873,0.055349602,0.063341593,,10514.90323,58.77867653,E
692,153.8847499,227.2105471,0.300148358,230.6795947,477.7346887,0.243777955,0.18476647,0.13633194,0.090134911,0.067758186,0.0517783,0.053011915,0.055709119,0.056307005,0.06024028,,7499.989925,67.7306614,E
693,143.8996931,220.202065,0.265308157,192.3169591,413.3041541,0.20089555,0.204712295,0.160094125,0.094652534,0.065153067,0.045810902,0.047973754,0.053953162,0.060402119,0.066399598,,7577.232137,71.2742946,E
694,111.2356855,199.7939006,0.268818576,217.9492315,388.0399354,0.204952513,0.174796915,0.135802042,0.096901048,0.073267365,0.051687091,0.056984545,0.060180606,0.066888256,0.078488029,,9240.017647,61.00794966,E
695,134.9884256,154.4741174,0.325907991,270.8672331,364.8199804,0.155291928,0.164125583,0.152763678,0.122674733,0.088648217,0.058804258,0.05728714,0.061974548,0.068002055,0.070433452,,7639.126301,58.02976561,E
696,153.9910962,196.0894866,0.383878366,269.4757723,442.8099533,0.207604281,0.177883958,0.138510893,0.094844058,0.074841307,0.051846012,0.05432609,0.055046583,0.066534801,0.078903433,,12427.88606,55.10021941,E
697,181.5333361,186.0634674,0.277201456,238.5133806,416.450323,0.249347614,0.185414998,0.111928607,0.075907931,0.059801009,0.048088132,0.051682507,0.061131078,0.072617418,0.083892586,,9958.085154,66.99403035,E
698,152.5484774,207.5543123,0.290141535,222.5372057,393.0228732,0.267624937,0.202865431,0.129698218,0.086199685,0.064534876,0.044758734,,0.049522507,0.050904421,0.055451937,,10103.97054,66.40021401,E
699,160.7785202,214.900223,0.304481335,192.9449879,411.3329046,0.277739387,0.216767254,0.118469307,0.075236374,0.057770404,0.043569963,0.044491826,0.047419109,0.055365534,0.063565008,,10525.00008,58.6908239,E
700,152.5771758,226.568361,0.298926336,232.7914664,483.8849928,0.243721334,0.184975139,0.13627366,0.090015144,0.067788541,0.051850995,0.053016106,0.055833,0.05629664,0.060138606,,7482.875121,67.84283445,E
701,144.5929315,224.0726119,0.264981889,189.8155712,407.9720829,0.200657563,0.204662586,0.160237159,0.094721631,0.065234618,0.045712884,0.047920016,0.053991318,0.060309081,0.066390783,,7602.798759,71.37876598,E
702,112.3941502,198.2577372,0.26487595,221.5585733,387.8220525,0.204966743,0.174737045,0.135870319,0.096859715,0.07350238,0.051706157,0.057138634,0.059983049,0.06711077,0.078504623,,9261.742113,61.46314824,E
703,132.2650161,155.9373906,0.319022935,268.6156501,369.4442604,0.155379283,0.164060148,0.152726784,0.122746183,0.088678734,0.05872101,0.057100584,0.062101587,0.067974275,0.070420756,,7633.18614,57.71706878,E
704,145.1365,219.5986,0.264981889,193.4151635,406.676702,0.200665579,0.204779086,0.160124763,0.09467636,0.065188658,0.045887682,0.047891497,,0.060271522,0.066317919,,7545.678109,71.27621144,E
705,113.0133,198.3301,0.26487595,217.2872989,388.518027,0.205008898,0.17469227,0.135739801,0.096852908,0.073557138,0.051672637,0.057166035,0.060109891,0.066952871,0.078267223,,9213.68336,61.3326512,E
706,133.9211,154.3198,0.319022935,265.7266428,372.0510146,0.155121916,0.164140609,0.15274139,0.122578786,0.088627942,0.058701078,0.057167551,0.062036894,0.068065963,0.070576656,,7615.062336,57.9111968,E
707,151.9782,200.0847,0.385870266,267.0703076,442.1405246,0.20759646,0.1777535,0.138402543,0.094813522,,0.05157736,0.054496719,0.055004906,0.06637259,0.078977055,,12359.05294,55.09716947,E
708,179.9799,188.4411,0.274631001,241.410111,415.2988267,0.249278162,0.185336187,0.112061859,0.075727739,0.059979122,0.048175545,0.051741042,0.061169463,0.072702978,0.083706912,,9973.828118,66.61977372,E
709,161.4221796,210.6830708,0.305545424,194.1331691,412.1352753,0.277575005,0.216713111,0.118570976,0.075212302,0.057823771,0.043360685,0.044533614,0.047353873,0.055349602,0.063341593,,10514.90323,58.77867653,E
710,153.8847499,227.2105471,0.300148358,230.6795947,477.7346887,0.243777955,0.18476647,0.13633194,0.090134911,0.067758186,0.0517783,0.053011915,0.055709119,0.056307005,0.06024028,0.02,7499.989925,67.7306614,E
711,143.8996931,220.202065,0.265308157,192.3169591,413.3041541,0.20089555,0.204712295,0.160094125,0.094652534,0.065153067,0.045810902,0.047973754,0.053953162,0.060402119,0.066399598,0.01,7577.232137,71.2742946,E
712,173.2467,245.7259,0.346829509,171.4041245,493.4560762,0.262635753,0.182505598,0.121165303,0.078316788,0.065191791,0.051477085,0.050347619,0.052124423,0.062422376,0.073744677,0.03,6971.554163,59.59262179,A
713,156.8202,236.78,0.388640449,266.2279408,636.7653881,0.281960319,0.201971135,0.127606021,0.079207289,0.062503462,0.04492773,0.044077564,0.046416455,0.052172236,0.059345023,0.01,10127.28865,65.43099197,A
714,132.4465,281.1018,0.308267248,203.718037,709.0548915,0.249260503,0.17313832,0.120660912,0.076499862,0.064481028,0.050456212,0.053010746,0.059543939,0.069930983,0.082720795,0.03,8697.370292,57.67572334,A
715,169.293,245.8422,0.323048723,219.0300897,693.4240124,0.268840845,0.193716199,0.113753583,0.077864062,0.061239847,0.049407014,0.050464986,0.054601885,0.060221153,0.070013496,0.01,8165.369719,55.75193316,A
716,154.7642716,197.7537008,0.381552779,267.432717,439.287396,0.207606096,0.177927989,0.138496252,0.094856062,0.074700055,0.051847812,0.054342097,0.055020605,0.066551062,0.079056046,,12366.61659,55.6211787,E
717,182.1694574,184.720757,0.276803473,240.5650869,410.581316,0.249299168,0.18545636,0.112161551,0.075840659,0.059737522,0.048099705,0.051768607,0.06118002,0.07259086,0.083701528,,10020.18732,66.7695395,E
718,152.2854552,207.0101571,0.293292396,220.4601168,388.9590975,0.26779769,0.202845713,0.129560191,0.086229,0.06463455,0.044786284,0.048419843,0.049379042,0.051149818,0.055408072,,10162.53449,66.85036421,E
719,159.0786024,216.1015076,0.304255927,198.5933102,410.2848968,0.277529994,0.216823824,0.118364777,0.075111224,0.057605475,0.043533985,0.044657723,0.04725514,0.055230594,0.063589889,,10477.09225,58.45136432,E
720,153.269405,227.7619516,0.297040154,231.3036955,478.4170182,0.243853039,,0.136495471,0.090092217,0.067847377,0.05186033,0.052888343,0.05571177,0.056311409,0.060306422,,7493.613931,67.2379602,E
721,143.9778474,222.2105694,0.260377527,193.1074694,407.5118571,0.200740108,0.204688539,0.160062101,0.094642532,0.0652653,0.045837676,0.04789655,0.053904877,0.060445552,0.066210739,,7546.129831,70.94985621,E
722,114.2910641,198.569846,0.265001153,219.3081555,389.569704,0.204805228,0.174794187,0.135872966,0.096809869,0.07345631,0.051759262,0.056846835,0.059921916,0.066938152,0.078365554,,9279.615356,61.04320735,E
723,131.5414268,155.7683338,0.318418417,265.1743366,371.1208887,0.155352399,0.164155249,0.152825015,0.122803043,0.088671611,0.058657394,0.057422201,0.062145461,0.068151336,0.070597541,,7623.440715,57.98129915,E
724,150.1392354,198.6022691,0.387777923,274.1376635,443.9174397,0.207620129,0.177926487,0.138330598,0.094917069,0.074771311,0.051667011,0.054414288,0.055200681,0.066397082,0.078900232,,12381.70083,55.19882208,E
